Country,AFG,AGO,ALB,AND,ARE,ARG,ARM,ATG,AUS,AUT,AZE,BDI,BEL,BEN,BFA,BGD,BGR,BHR,BHS,BIH,BLR,BLZ,BOL,BRA,BRB,BRN,BTN,BWA,CAF,CAN,CHE,CHL,CHN,CIV,CMR,COD,COG,COL,COM,CPV,CRI,CUB,CYP,CZE,DEU,DJI,DMA,DNK,DOM,DZA,ECU,EGY,ERI,ESP,EST,ETH,FIN,FJI,FRA,FSM,GAB,GBR,GEO,GHA,GIN,GMB,GNB,GNQ,GRC,GRD,GTM,GUY,HKG,HND,HRV,HTI,HUN,IDN,IND,IRL,IRN,IRQ,ISL,ISR,ITA,JAM,JOR,JPN,KAZ,KEN,KGZ,KHM,KIR,KNA,KOR,KWT,LAO,LBN,LBR,LBY,LCA,LIE,LKA,LSO,LTU,LUX,LVA,MAR,MCO,MDA,MDG,MDV,MEX,MHL,MKD,MLI,MLT,MMR,MNE,MNG,MOZ,MRT,MUS,MWI,MYS,NAM,NER,NGA,NIC,NLD,NOR,NPL,NRU,NZL,OMN,PAK,PAN,PER,PHL,PLW,PNG,POL,PRK,PRT,PRY,PSE,QAT,ROU,RUS,RWA,SAU,SDN,SEN,SGP,SLB,SLE,SLV,SMR,SOM,SRB,SSD,STP,SUR,SVK,SVN,SWE,SWZ,SYC,SYR,TCD,TGO,THA,TJK,TKM,TLS,TON,TTO,TUN,TUR,TUV,TZA,UGA,UKR,URY,USA,UZB,VCT,VEN,VNM,VUT,WSM,YEM,ZAF,ZMB,ZWE
CHL,5,5,8,5,8,8,8,4,8,8,8,8,8,8,5,8,8,8,5,4,8,8,8,8,8,8,5,8,8,8,8,8,8,8,8,8,8,8,5,4,8,8,8,8,8,8,5,8,8,8,8,8,5,8,8,5,8,8,8,4,8,8,5,8,8,8,5,4,8,5,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,5,5,8,8,8,5,5,8,5,5,8,8,8,8,8,8,0,8,5,8,8,2,5,8,8,8,4,8,8,8,8,8,8,8,8,5,8,8,8,8,0,8,5,8,8,8,8,5,8,8,2,8,8,5,8,8,8,8,8,8,8,8,5,8,8,0,2,8,2,8,5,8,8,8,8,5,8,5,8,8,8,4,4,8,8,8,8,4,8,8,8,8,8,5,5,8,8,4,8,8,8,8,8
CHN,5,5,8,5,8,8,8,4,8,8,8,8,8,8,5,8,8,8,5,4,8,8,8,8,8,8,5,8,8,8,8,8,8,8,8,8,8,8,5,4,8,8,8,8,8,8,5,8,8,8,8,8,5,8,8,5,8,8,8,4,8,8,5,8,8,8,5,4,8,5,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,5,5,8,8,8,5,5,8,5,5,8,8,8,8,8,8,0,8,5,8,8,2,5,8,8,8,4,8,8,8,8,8,8,8,8,5,8,8,8,8,0,8,5,8,8,8,8,5,8,8,2,8,8,5,8,8,8,8,8,8,8,8,5,8,8,0,2,8,2,8,5,8,8,8,8,5,8,5,8,8,8,4,4,8,8,8,8,4,8,8,8,8,8,5,5,8,8,4,8,8,8,8,8
CIV,5,5,8,5,8,8,8,4,8,8,8,8,8,8,5,8,8,8,5,4,8,8,8,8,8,8,5,8,8,8,8,8,8,8,8,8,8,8,5,4,8,8,8,8,8,8,5,8,8,8,8,8,5,8,8,5,8,8,8,4,8,8,5,8,8,8,5,4,8,5,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,5,5,8,8,8,5,5,8,5,5,8,8,8,8,8,8,0,8,5,8,8,2,5,8,8,8,4,8,8,8,8,8,8,8,8,5,8,8,8,8,0,8,5,8,8,8,8,5,8,8,2,8,8,5,8,8,8,8,8,8,8,8,5,8,8,0,2,8,2,8,5,8,8,8,8,5,8,5,8,8,8,4,4,8,8,8,8,4,8,8,8,8,8,5,5,8,8,4,8,8,8,8,8
CMR,5,5,8,5,8,8,8,4,8,8,8,8,8,8,5,8,8,8,5,4,8,8,8,8,8,8,5,8,8,8,8,8,8,8,8,8,8,8,5,4,8,8,8,8,8,8,5,8,8,8,8,8,5,8,8,5,8,8,8,4,8,8,5,8,8,8,5,4,8,5,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,5,5,8,8,8,5,5,8,5,5,8,8,8,8,8,8,0,8,5,8,8,2,5,8,8,8,4,8,8,8,8,8,8,8,8,5,8,8,8,8,0,8,5,8,8,8,8,5,8,8,2,8,8,5,8,8,8,8,8,8,8,8,5,8,8,0,2,8,2,8,5,8,8,8,8,5,8,5,8,8,8,4,4,8,8,8,8,4,8,8,8,8,8,5,5,8,8,4,8,8,8,8,8
COD,5,5,8,5,8,8,8,4,8,8,8,8,8,8,5,8,8,8,5,4,8,8,8,8,8,8,5,8,8,8,8,8,8,8,8,8,8,8,5,4,8,8,8,8,8,8,5,8,8,8,8,8,5,8,8,5,8,8,8,4,8,8,5,8,8,8,5,4,8,5,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,5,5,8,8,8,5,5,8,5,5,8,8,8,8,8,8,0,8,5,8,8,2,5,8,8,8,4,8,8,8,8,8,8,8,8,5,8,8,8,8,0,8,5,8,8,8,8,5,8,8,2,8,8,5,8,8,8,8,8,8,8,8,5,8,8,0,2,8,2,8,5,8,8,8,8,5,8,5,8,8,8,4,4,8,8,8,8,4,8,8,8,8,8,5,5,8,8,4,8,8,8,8,8
COG,5,5,8,5,8,8,8,4,8,8,8,8,8,8,5,8,8,8,5,4,8,8,8,8,8,8,5,8,8,8,8,8,8,8,8,8,8,8,5,4,8,8,8,8,8,8,5,8,8,8,8,8,5,8,8,5,8,8,8,4,8,8,5,8,8,8,5,4,8,5,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,5,5,8,8,8,5,5,8,5,5,8,8,8,8,8,8,0,8,5,8,8,2,5,8,8,8,4,8,8,8,8,8,8,8,8,5,8,8,8,8,0,8,5,8,8,8,8,5,8,8,2,8,8,5,8,8,8,8,8,8,8,8,5,8,8,0,2,8,2,8,5,8,8,8,8,5,8,5,8,8,8,4,4,8,8,8,8,4,8,8,8,8,8,5,5,8,8,4,8,8,8,8,8
COL,5,5,8,5,8,8,8,4,8,8,8,8,8,8,5,8,8,8,5,4,8,8,8,8,8,8,5,8,8,8,8,8,8,8,8,8,8,8,5,4,8,8,8,8,8,8,5,8,8,8,8,8,5,8,8,5,8,8,8,4,8,8,5,8,8,8,5,4,8,5,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,5,5,8,8,8,5,5,8,5,5,8,8,8,8,8,8,0,8,5,8,8,2,5,8,8,8,4,8,8,8,8,8,8,8,8,5,8,8,8,8,0,8,5,8,8,8,8,5,8,8,2,8,8,5,8,8,8,8,8,8,8,8,5,8,8,0,2,8,2,8,5,8,8,8,8,5,8,5,8,8,8,4,4,8,8,8,8,4,8,8,8,8,8,5,5,8,8,4,8,8,8,8,8
COM,3,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,4,5,5,5,5,5,5,0,5,5,5,5,2,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,0,5,5,5,5,5,5,4,5,5,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0,2,5,2,5,5,5,5,5,5,5,5,5,5,5,5,4,4,5,5,5,5,4,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5
CPV,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,4,4,4,4,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,4,4,4,4,4,4,4,4,4,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,2,4,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
CRI,5,5,8,5,8,8,8,4,8,8,8,8,8,8,5,8,8,8,5,4,8,8,8,8,8,8,5,8,8,8,8,8,8,8,8,8,8,8,5,4,8,8,8,8,8,8,5,8,8,8,8,8,5,8,8,5,8,8,8,4,8,8,5,8,8,8,5,4,8,5,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,5,5,8,8,8,5,5,8,5,5,8,8,8,8,8,8,0,8,5,8,8,2,5,8,8,8,4,8,8,8,8,8,8,8,8,5,8,8,8,8,0,8,5,8,8,8,8,5,8,8,2,8,8,5,8,8,8,8,8,8,8,8,5,8,8,0,2,8,2,8,5,8,8,8,8,5,8,5,8,8,8,4,4,8,8,8,8,4,8,8,8,8,8,5,5,8,8,4,8,8,8,8,8
CUB,5,5,8,5,8,8,8,4,8,8,8,8,8,8,5,8,8,8,5,4,8,8,8,8,8,8,5,8,8,8,8,8,8,8,8,8,8,8,5,4,8,8,8,8,8,8,5,8,8,8,8,8,5,8,8,5,8,8,8,4,8,8,5,8,8,8,5,4,8,5,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,5,5,8,8,8,5,5,8,5,5,8,8,8,8,8,8,0,8,5,8,8,2,5,8,8,8,4,8,8,8,8,8,8,8,8,5,8,8,8,8,0,8,5,8,8,8,8,5,8,8,2,8,8,5,8,8,8,8,8,8,8,8,5,8,8,0,2,8,2,8,5,8,8,8,8,5,8,5,8,8,8,4,4,8,8,8,8,4,8,8,8,8,8,5,5,8,8,4,8,8,8,8,8
CYP,5,5,8,5,8,8,8,4,8,8,8,8,8,8,5,8,8,8,5,4,8,8,8,8,8,8,5,8,8,8,8,8,8,8,8,8,8,8,5,4,8,8,8,8,8,8,5,8,8,8,8,8,5,8,8,5,8,8,8,4,8,8,5,8,8,8,5,4,8,5,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,5,5,8,8,8,5,5,8,5,5,8,8,8,8,8,8,0,8,5,8,8,2,5,8,8,8,4,8,8,8,8,8,8,8,8,5,8,8,8,8,0,8,5,8,8,8,8,5,8,8,2,8,8,5,8,8,8,8,8,8,8,8,5,8,8,0,2,8,2,8,5,8,8,8,8,5,8,5,8,8,8,4,4,8,8,8,8,4,8,8,8,8,8,5,5,8,8,4,8,8,8,8,8
CZE,5,5,8,5,8,8,8,4,8,8,8,8,8,8,5,8,8,8,5,4,8,8,8,8,8,8,5,8,8,8,8,8,8,8,8,8,8,8,5,4,8,8,8,8,8,8,5,8,8,8,8,8,5,8,8,5,8,8,8,4,8,8,5,8,8,8,5,4,8,5,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,5,5,8,8,8,5,5,8,5,5,8,8,8,8,8,8,0,8,5,8,8,2,5,8,8,8,4,8,8,8,8,8,8,8,8,5,8,8,8,8,0,8,5,8,8,8,8,5,8,8,2,8,8,5,8,8,8,8,8,8,8,8,5,8,8,0,2,8,2,8,5,8,8,8,8,5,8,5,8,8,8,4,4,8,8,8,8,4,8,8,8,8,8,5,5,8,8,4,8,8,8,8,8
DEU,5,5,8,5,8,8,8,4,8,8,8,8,8,8,5,8,8,8,5,4,8,8,8,8,8,8,5,8,8,8,8,8,8,8,8,8,8,8,5,4,8,8,8,8,8,8,5,8,8,8,8,8,5,8,8,5,8,8,8,4,8,8,5,8,8,8,5,4,8,5,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,5,5,8,8,8,5,5,8,5,5,8,8,8,8,8,8,0,8,5,8,8,2,5,8,8,8,4,8,8,8,8,8,8,8,8,5,8,8,8,8,0,8,5,8,8,8,8,5,8,8,2,8,8,5,8,8,8,8,8,8,8,8,5,8,8,0,2,8,2,8,5,8,8,8,8,5,8,5,8,8,8,4,4,8,8,8,8,4,8,8,8,8,8,5,5,8,8,4,8,8,8,8,8
DJI,5,5,8,5,8,8,8,4,8,8,8,8,8,8,5,8,8,8,5,4,8,8,8,8,8,8,5,8,8,8,8,8,8,8,8,8,8,8,5,4,8,8,8,8,8,8,5,8,8,8,8,8,5,8,8,5,8,8,8,4,8,8,5,8,8,8,5,4,8,5,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,5,5,8,8,8,5,5,8,5,5,8,8,8,8,8,8,0,8,5,8,8,2,5,8,8,8,4,8,8,8,8,8,8,8,8,5,8,8,8,8,0,8,5,8,8,8,8,5,8,8,2,8,8,5,8,8,8,8,8,8,8,8,5,8,8,0,2,8,2,8,5,8,8,8,8,5,8,5,8,8,8,4,4,8,8,8,8,4,8,8,8,8,8,5,5,8,8,4,8,8,8,8,8
DMA,3,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,4,5,5,5,5,5,5,0,5,5,5,5,2,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,0,5,5,5,5,5,5,4,5,5,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0,2,5,2,5,5,5,5,5,5,5,5,5,5,5,5,4,4,5,5,5,5,4,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5
DNK,5,5,8,5,8,8,8,4,8,8,8,8,8,8,5,8,8,8,5,4,8,8,8,8,8,8,5,8,8,8,8,8,8,8,8,8,8,8,5,4,8,8,8,8,8,8,5,8,8,8,8,8,5,8,8,5,8,8,8,4,8,8,5,8,8,8,5,4,8,5,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,5,5,8,8,8,5,5,8,5,5,8,8,8,8,8,8,0,8,5,8,8,2,5,8,8,8,4,8,8,8,8,8,8,8,8,5,8,8,8,8,0,8,5,8,8,8,8,5,8,8,2,8,8,5,8,8,8,8,8,8,8,8,5,8,8,0,2,8,2,8,5,8,8,8,8,5,8,5,8,8,8,4,4,8,8,8,8,4,8,8,8,8,8,5,5,8,8,4,8,8,8,8,8
DOM,5,5,8,5,8,8,8,4,8,8,8,8,8,8,5,8,8,8,5,4,8,8,8,8,8,8,5,8,8,8,8,8,8,8,8,8,8,8,5,4,8,8,8,8,8,8,5,8,8,8,8,8,5,8,8,5,8,8,8,4,8,8,5,8,8,8,5,4,8,5,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,5,5,8,8,8,5,5,8,5,5,8,8,8,8,8,8,0,8,5,8,8,2,5,8,8,8,4,8,8,8,8,8,8,8,8,5,8,8,8,8,0,8,5,8,8,8,8,5,8,8,2,8,8,5,8,8,8,8,8,8,8,8,5,8,8,0,2,8,2,8,5,8,8,8,8,5,8,5,8,8,8,4,4,8,8,8,8,4,8,8,8,8,8,5,5,8,8,4,8,8,8,8,8
DZA,5,5,8,5,8,8,8,4,8,8,8,8,8,8,5,8,8,8,5,4,8,8,8,8,8,8,5,8,8,8,8,8,8,8,8,8,8,8,5,4,8,8,8,8,8,8,5,8,8,8,8,8,5,8,8,5,8,8,8,4,8,8,5,8,8,8,5,4,8,5,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,5,5,8,8,8,5,5,8,5,5,8,8,8,8,8,8,0,8,5,8,8,2,5,8,8,8,4,8,8,8,8,8,8,8,8,5,8,8,8,8,0,8,5,8,8,8,8,5,8,8,2,8,8,5,8,8,8,8,8,8,8,8,5,8,8,0,2,8,2,8,5,8,8,8,8,5,8,5,8,8,8,4,4,8,8,8,8,4,8,8,8,8,8,5,5,8,8,4,8,8,8,8,8
ECU,5,5,8,5,8,8,8,4,8,8,8,8,8,8,5,8,8,8,5,4,8,8,8,8,8,8,5,8,8,8,8,8,8,8,8,8,8,8,5,4,8,8,8,8,8,8,5,8,8,8,8,8,5,8,8,5,8,8,8,4,8,8,5,8,8,8,5,4,8,5,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,5,5,8,8,8,5,5,8,5,5,8,8,8,8,8,8,0,8,5,8,8,2,5,8,8,8,4,8,8,8,8,8,8,8,8,5,8,8,8,8,0,8,5,8,8,8,8,5,8,8,2,8,8,5,8,8,8,8,8,8,8,8,5,8,8,0,2,8,2,8,5,8,8,8,8,5,8,5,8,8,8,4,4,8,8,8,8,4,8,8,8,8,8,5,5,8,8,4,8,8,8,8,8
EGY,5,5,8,5,8,8,8,4,8,8,8,8,8,8,5,8,8,8,5,4,8,8,8,8,8,8,5,8,8,8,8,8,8,8,8,8,8,8,5,4,8,8,8,8,8,8,5,8,8,8,8,8,5,8,8,5,8,8,8,4,8,8,5,8,8,8,5,4,8,5,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,5,5,8,8,8,5,5,8,5,5,8,8,8,8,8,8,0,8,5,8,8,2,5,8,8,8,4,8,8,8,8,8,8,8,8,5,8,8,8,8,0,8,5,8,8,8,8,5,8,8,2,8,8,5,8,8,8,8,8,8,8,8,5,8,8,0,2,8,2,8,5,8,8,8,8,5,8,5,8,8,8,4,4,8,8,8,8,4,8,8,8,8,8,5,5,8,8,4,8,8,8,8,8
ERI,3,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,4,5,5,5,5,5,5,0,5,5,5,5,2,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,0,5,5,5,5,5,5,4,5,5,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0,2,5,2,5,5,5,5,5,5,5,5,5,5,5,5,4,4,5,5,5,5,4,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5
ESP,5,5,8,5,8,8,8,4,8,8,8,8,8,8,5,8,8,8,5,4,8,8,8,8,8,8,5,8,8,8,8,8,8,8,8,8,8,8,5,4,8,8,8,8,8,8,5,8,8,8,8,8,5,8,8,5,8,8,8,4,8,8,5,8,8,8,5,4,8,5,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,5,5,8,8,8,5,5,8,5,5,8,8,8,8,8,8,0,8,5,8,8,2,5,8,8,8,4,8,8,8,8,8,8,8,8,5,8,8,8,8,0,8,5,8,8,8,8,5,8,8,2,8,8,5,8,8,8,8,8,8,8,8,5,8,8,0,2,8,2,8,5,8,8,8,8,5,8,5,8,8,8,4,4,8,8,8,8,4,8,8,8,8,8,5,5,8,8,4,8,8,8,8,8
EST,5,5,8,5,8,8,8,4,8,8,8,8,8,8,5,8,8,8,5,4,8,8,8,8,8,8,5,8,8,8,8,8,8,8,8,8,8,8,5,4,8,8,8,8,8,8,5,8,8,8,8,8,5,8,8,5,8,8,8,4,8,8,5,8,8,8,5,4,8,5,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,5,5,8,8,8,5,5,8,5,5,8,8,8,8,8,8,0,8,5,8,8,2,5,8,8,8,4,8,8,8,8,8,8,8,8,5,8,8,8,8,0,8,5,8,8,8,8,5,8,8,2,8,8,5,8,8,8,8,8,8,8,8,5,8,8,0,2,8,2,8,5,8,8,8,8,5,8,5,8,8,8,4,4,8,8,8,8,4,8,8,8,8,8,5,5,8,8,4,8,8,8,8,8
ETH,3,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,4,5,5,5,5,5,5,0,5,5,5,5,2,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,0,5,5,5,5,5,5,4,5,5,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0,2,5,2,5,5,5,5,5,5,5,5,5,5,5,5,4,4,5,5,5,5,4,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5
FIN,5,5,8,5,8,8,8,4,8,8,8,8,8,8,5,8,8,8,5,4,8,8,8,8,8,8,5,8,8,8,8,8,8,8,8,8,8,8,5,4,8,8,8,8,8,8,5,8,8,8,8,8,5,8,8,5,8,8,8,4,8,8,5,8,8,8,5,4,8,5,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,5,5,8,8,8,5,5,8,5,5,8,8,8,8,8,8,0,8,5,8,8,2,5,8,8,8,4,8,8,8,8,8,8,8,8,5,8,8,8,8,0,8,5,8,8,8,8,5,8,8,2,8,8,5,8,8,8,8,8,8,8,8,5,8,8,0,2,8,2,8,5,8,8,8,8,5,8,5,8,8,8,4,4,8,8,8,8,4,8,8,8,8,8,5,5,8,8,4,8,8,8,8,8
FJI,5,5,8,5,8,8,8,4,8,8,8,8,8,8,5,8,8,8,5,4,8,8,8,8,8,8,5,8,8,8,8,8,8,8,8,8,8,8,5,4,8,8,8,8,8,8,5,8,8,8,8,8,5,8,8,5,8,8,8,4,8,8,5,8,8,8,5,4,8,5,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,5,5,8,8,8,5,5,8,5,5,8,8,8,8,8,8,0,8,5,8,8,2,5,8,8,8,4,8,8,8,8,8,8,8,8,5,8,8,8,8,0,8,5,8,8,8,8,5,8,8,2,8,8,5,8,8,8,8,8,8,8,8,5,8,8,0,2,8,2,8,5,8,8,8,8,5,8,5,8,8,8,4,4,8,8,8,8,4,8,8,8,8,8,5,5,8,8,4,8,8,8,8,8
FRA,5,5,8,5,8,8,8,4,8,8,8,8,8,8,5,8,8,8,5,4,8,8,8,8,8,8,5,8,8,8,8,8,8,8,8,8,8,8,5,4,8,8,8,8,8,8,5,8,8,8,8,8,5,8,8,5,8,8,8,4,8,8,5,8,8,8,5,4,8,5,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,5,5,8,8,8,5,5,8,5,5,8,8,8,8,8,8,0,8,5,8,8,2,5,8,8,8,4,8,8,8,8,8,8,8,8,5,8,8,8,8,0,8,5,8,8,8,8,5,8,8,2,8,8,5,8,8,8,8,8,8,8,8,5,8,8,0,2,8,2,8,5,8,8,8,8,5,8,5,8,8,8,4,4,8,8,8,8,4,8,8,8,8,8,5,5,8,8,4,8,8,8,8,8
FSM,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,4,4,4,4,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,4,4,4,4,4,4,4,4,4,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,2,4,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
GAB,5,5,8,5,8,8,8,4,8,8,8,8,8,8,5,8,8,8,5,4,8,8,8,8,8,8,5,8,8,8,8,8,8,8,8,8,8,8,5,4,8,8,8,8,8,8,5,8,8,8,8,8,5,8,8,5,8,8,8,4,8,8,5,8,8,8,5,4,8,5,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,5,5,8,8,8,5,5,8,5,5,8,8,8,8,8,8,0,8,5,8,8,2,5,8,8,8,4,8,8,8,8,8,8,8,8,5,8,8,8,8,0,8,5,8,8,8,8,5,8,8,2,8,8,5,8,8,8,8,8,8,8,8,5,8,8,0,2,8,2,8,5,8,8,8,8,5,8,5,8,8,8,4,4,8,8,8,8,4,8,8,8,8,8,5,5,8,8,4,8,8,8,8,8
GBR,5,5,8,5,8,8,8,4,8,8,8,8,8,8,5,8,8,8,5,4,8,8,8,8,8,8,5,8,8,8,8,8,8,8,8,8,8,8,5,4,8,8,8,8,8,8,5,8,8,8,8,8,5,8,8,5,8,8,8,4,8,8,5,8,8,8,5,4,8,5,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,5,5,8,8,8,5,5,8,5,5,8,8,8,8,8,8,0,8,5,8,8,2,5,8,8,8,4,8,8,8,8,8,8,8,8,5,8,8,8,8,0,8,5,8,8,8,8,5,8,8,2,8,8,5,8,8,8,8,8,8,8,8,5,8,8,0,2,8,2,8,5,8,8,8,8,5,8,5,8,8,8,4,4,8,8,8,8,4,8,8,8,8,8,5,5,8,8,4,8,8,8,8,8
GEO,3,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,4,5,5,5,5,5,5,0,5,5,5,5,2,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,0,5,5,5,5,5,5,4,5,5,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0,2,5,2,5,5,5,5,5,5,5,5,5,5,5,5,4,4,5,5,5,5,4,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5
GHA,5,5,8,5,8,8,8,4,8,8,8,8,8,8,5,8,8,8,5,4,8,8,8,8,8,8,5,8,8,8,8,8,8,8,8,8,8,8,5,4,8,8,8,8,8,8,5,8,8,8,8,8,5,8,8,5,8,8,8,4,8,8,5,8,8,8,5,4,8,5,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,5,5,8,8,8,5,5,8,5,5,8,8,8,8,8,8,0,8,5,8,8,2,5,8,8,8,4,8,8,8,8,8,8,8,8,5,8,8,8,8,0,8,5,8,8,8,8,5,8,8,2,8,8,5,8,8,8,8,8,8,8,8,5,8,8,0,2,8,2,8,5,8,8,8,8,5,8,5,8,8,8,4,4,8,8,8,8,4,8,8,8,8,8,5,5,8,8,4,8,8,8,8,8
