Country,2000,2005,2010,2011,2012,2013,2014,2015,2016,2017
Afghanistan,,,,,,,-7.4,,,
Albania,-13.5,,,-17.8,-13.9,-12.0,-11.7,-13.5,-14.9,
Algeria,,-2.5,-1.4,-1.5,-1.5,-1.1,-1.0,-1.0,-0.9,
Andorra,,,,,,-185.7,,-218.6,-198.2,
Antigua and Barbuda,,,-41.8,-48.9,-19.3,,,,,
Argentina,-0.2,,,,,,,,,
Armenia,,0.6,-1.5,-1.9,-2.4,-3.2,-2.7,-3.1,-3.1,
Australia,,,,,,,,14.8,16.8,
Austria,,,14.5,14.2,10.4,13.2,11.6,11.8,12.3,
Azerbaijan,,,-4.7,-7.7,-6.6,-9.5,-14.4,-17.5,-18.3,
Bahrain,,-15.4,,,,,-0.0,-0.1,-1.6,
Bangladesh,,-4.6,,,,,,,,
Barbados,,,3.3,3.9,,,,,,
Belarus,-1.3,-1.5,-4.6,-5.2,-5.0,-4.4,-3.9,-2.7,-2.1,
Belgium,8.1,2.8,5.6,5.5,6.2,7.4,8.6,8.5,,
Benin,,,3.8,,,,3.4,3.6,4.0,
Bosnia and Herzegovina,,,,-6.1,-4.6,-3.1,-2.1,-2.7,-3.9,
Botswana,,-44.3,,,,,-3.6,-3.7,-3.6,-3.7
Brazil,,,-0.2,-0.2,-0.2,,-0.2,-0.3,,
Brunei Darussalam,-59.7,-52.7,-57.5,-49.5,-41.1,,-27.6,-26.8,-30.9,
Bulgaria,-5.1,-7.2,-4.9,-5.0,-5.0,-4.7,-4.7,-4.6,-4.7,
Burkina Faso,,-8.0,,-3.1,-3.0,-2.9,,,,
Burundi,-12.5,,0.6,-4.5,2.8,-3.7,-1.2,,,
Cabo Verde,,,,-25.4,-26.0,-32.1,-22.4,-23.4,-25.8,
Cameroon,,-14.8,-8.8,-8.2,-7.3,,,,,
Central African Republic,,,,,4.0,,,,,
Chad,,,,-15.5,,,,,,
Chile,-0.4,-0.9,0.0,-0.7,-0.5,-0.5,-0.5,-0.5,-0.4,
China,,,-1.6,-1.8,-1.9,-1.8,-1.6,-1.6,-1.6,
Colombia,,,,,,,-1.1,-1.1,-1.0,
Comoros,,,-92.0,-71.7,-71.1,,-78.8,,,
Congo,,,,-28.9,,-22.8,,,,
Congo (Democratic Republic of the),,,,-0.7,,-0.2,,,,
Croatia,,-7.4,-6.1,-5.9,-5.0,-4.9,-4.9,-4.9,-5.1,
Cuba,2.8,2.8,3.5,3.8,4.1,,,,,
Cyprus,-140.5,-82.0,-52.0,-56.1,-61.2,-67.0,-31.6,-50.2,,
Czechia,-0.1,3.5,5.4,5.8,6.2,6.4,6.9,7.4,,
Côte d'Ivoire,,,-4.7,-11.4,,-0.6,-3.8,-3.7,,
Denmark,3.4,2.1,5.3,5.5,6.0,8.3,8.1,8.7,9.2,
